Мария Фёдоровна Гурьянова	5559	9768	9769	603 337 70 383 300 486 483 1006 998 390 357 905 68 909 514 702 20 600 711 30 741 308 826 292 389 611 611 482 285 446 594 319 558 924 975 774 559 197 57 330 1002 416 664 134 937 431 384 59 345 381
Данила Константинович Каёхтин	4616	39797	1138	992 434 351 1059 847 1046 1066 551 1005 211 904 13 561 773 908 980 112 237 121 257 610 15 186 155 682 127 353 631 233 712 1055 138 36 1018 981 25 836 479 59 262 628 590 905 842 209 493 93 854 489 443
Валентина Олеговна Второва	4941	17398	7439	479 141 6 1039 48 472 33 913 569 775 513 770 590 588 1066 457 385 935 618 657 813 693 227 805 773 324 678 395 1023 572 413 660 215 185 869 1024 588 331 972 868 206 20 119 96 317 62 399 921 366 283
Степанида Касьяновна Атикова	6941	20516	7466	312 356 733 756 530 955 638 891 293 900 81 685 592 82 4 359 327 655 7 460 231 146 14 889 60 480 83 54 458 118 230 372 151 17 538 378 153 286 958 309 163 392 995 112 19 538 454 391 274 182
Пётр Власиевич Поваров	4091	5384	5952	756 282 502 531 855 665 452 1032 1052 808 693 191 2 750 426 514 381 733 399 819 203 219 239 532 1027 179 42 362 196 233 875 372 313 143 702 671 862 894 1020 26 367 1032 66 641 857 67 772 524 714 924
Наталья Андреевна Недокладова	6129	13081	8557	793 365 1021 388 379 965 801 864 335 603 145 628 367 640 813 133 287 875 591 351 646 532 793 701 435 965 379 889 378 961 587 314 831 200 134 616 518 652 449 106 129 546 121 292 708 126 236 620 751 75
Павел Николаевич Шустров	2719	36112	2144	466 289 907 36 777 45 164 886 515 19 283 10 688 606 448 542 749 933 497 348 225 1009 208 331 121 981 338 988 372 445 68 984 193 1004 160 858 149 429 793 139 128 281 762 939 649 986 959 783 582 394
Пелагея Ксенофонтовна Миронова	4627	8102	9086	789 646 42 509 65 274 43 910 990 738 94 340 512 101 341 802 670 580 1023 129 442 538 410 624 189 1062 45 458 961 34 1007 773 299 860 860 248 932 691 214 549 534 641 931 671 607 83 274 308 340 557
Антон Фомич Медвенцев	2210	27156	10780	675 297 743 191 214 694 431 136 167 822 266 117 333 351 537 999 1044 871 629 871 586 750 528 288 925 193 651 983 291 107 492 74 362 711 16 147 339 369 398 556 547 590 83 817 1 590 757 845 344 835
Валерий Павлович Бибиков	2838	46708	8646	591 682 110 744 985 784 219 519 447 868 249 699 285 1014 1032 656 530 71 146 111 481 962 523 83 639 368 80 878 330 887 847 119 691 926 383 560 328 127 795 466 419 425 141 208 266 346 320 7 589 927
Варвара Алексеевна Миханкина	3526	28576	1155	980 652 12 541 885 579 915 900 900 367 254 221 936 198 716 810 656 922 1046 661 792 245 725 221 309 747 357 958 825 297 730 20 58 396 360 1011 260 74 1046 980 158 893 119 737 995 158 702 829 555 629
Василий Трофимович Егин	1902	27127	11480	401 678 173 544 1052 613 911 596 834 638 1047 956 327 588 966 1068 560 429 549 986 470 185 420 768 295 419 958 375 9 176 904 842 727 380 16 373 467 358 481 906 654 403 622 855 993 695 279 115 521 95
Евгений Александрович Михалычев	7571	10604	10947	398 79 674 852 582 99 473 238 16 358 36 250 602 744 621 302 577 990 438 620 761 219 246 462 232 784 632 688 526 157 110 850 669 932 917 456 940 658 444 784 1050 769 1046 202 754 713 984 25 963 53
Виталий Михайлович Бессарабов	4433	39183	11461	44 337 975 358 630 1040 563 801 369 120 303 1059 420 436 444 594 898 219 62 426 318 863 828 880 576 479 949 653 369 751 705 855 563 47 53 781 499 554 262 536 772 702 294 842 673 82 711 410 810 47
Фёдор Степанович Осьмаков	6010	30521	14670	635 663 117 516 707 586 1042 481 370 145 788 93 795 372 594 689 810 653 588 429 782 849 1024 848 904 168 322 767 134 752 543 423 613 386 347 77 731 780 15 112 409 475 789 301 207 966 19 1032 747 263
Ирина Ксенофонтовна Зенкина	3266	33025	4998	846 957 1065 164 259 198 772 931 878 896 463 781 606 243 149 860 975 39 382 992 795 511 1048 815 30 1056 62 483 266 1003 103 416 1022 569 362 13 908 159 174 484 330 363 305 261 305 190 392 338 376 369
Макар Андреевич Ергин	5404	5997	3382	883 925 475 523 522 727 604 552 762 40 828 691 493 103 550 390 595 20 136 602 488 99 295 511 915 285 833 350 1011 11 336 959 30 928 841 20 950 557 326 780 777 186 534 955 141 36 218 523 705 212
Григорий Власиевич Голямов	4174	48280	1056	799 865 971 1040 164 537 801 665 339 529 1054 1005 468 736 453 992 562 419 610 631 1041 134 70 589 889 925 434 654 528 886 982 698 592 78 837 509 530 806 450 238 651 852 825 78 171 1037 561 266 396 531
Евгения Вячеславовна Богдашкина	7132	1780	2489	652 1059 288 328 263 785 501 84 1 509 710 1 500 541 450 622 1009 452 155 859 1023 567 611 141 671 233 531 471 692 467 74 662 213 481 752 725 311 325 394 622 765 345 804 849 360 62 343 1015 182 413
Оксинья Макаровна Ивашова	7674	48795	4703	725 590 502 933 661 374 627 1008 494 513 920 692 265 1036 970 756 590 553 45 913 474 377 839 251 289 356 10 619 1050 421 566 1041 740 986 518 751 70 463 170 326 559 32 974 109 847 161 642 773 558 858
Никифор Федотович Недоплясов	5159	31023	1394	711 254 569 464 1024 44 998 26 651 227 114 189 441 581 760 717 355 359 255 370 1059 223 900 148 627 813 365 194 280 25 388 115 166 926 13 154 317 505 316 710 802 771 503 322 450 1058 464 987 187 657
Станислав Никитич Михалев	729	45214	1694	84 425 71 818 75 404 689 986 374 324 995 392 157 475 136 313 906 438 447 690 271 118 325 1032 481 250 59 174 810 499 335 356 266 712 985 183 309 405 1047 1063 1007 958 516 910 646 375 310 121 769 345
Михаил Георгиевич Бурмистров	2116	25599	7888	717 167 746 839 667 49 68 818 46 1024 882 237 746 545 424 247 506 813 144 965 585 680 441 1032 336 298 529 3 311 315 896 530 159 606 831 990 535 129 406 458 597 664 1060 168 79 938 879 1067 823 695
Нина Емельяновна Шебалкина	4088	11311	4592	383 395 795 549 943 945 1007 659 709 320 337 896 498 314 194 774 517 296 29 699 1029 669 117 164 1052 400 1047 79 226 145 385 413 441 330 988 199 841 182 513 566 109 238 296 704 680 315 507 788 300 491
Люсия Геннадиевна Артемьева	446	35093	2229	65 126 1064 561 66 753 740 37 624 643 110 296 1019 558 96 564 318 849 1036 948 414 209 167 58 250 201 667 371 484 249 823 300 893 633 371 529 583 265 456 322 831 159 853 454 770 65 292 656 994 1021
Ольга Валерьевна Авдеева	4368	29252	9026	407 677 185 368 322 270 774 68 372 613 799 804 918 498 172 470 183 402 161 221 262 576 67 160 404 938 820 1006 942 616 142 743 884 306 466 924 992 998 687 339 920 670 113 67 485 370 529 863 713 469
Юлия Касьяновна Асадова	6567	15659	1395	484 878 459 218 256 950 785 691 229 346 389 736 354 206 290 304 838 989 666 976 133 188 416 326 901 265 922 639 442 237 802 200 264 263 590 32 732 426 76 732 454 124 8 429 137 987 32 368 47 61
Антон Борисович Смирнов	2756	2299	14999	107 832 103 477 461 541 867 108 212 168 1062 467 184 23 196 885 273 1047 333 706 339 705 12 701 1020 679 279 816 837 530 170 564 951 126 387 317 251 888 382 791 732 976 646 792 543 767 749 694 696 71
Яков Трофимович Ларькин	7020	11200	3701	768 583 506 850 963 1034 1012 967 96 172 875 480 851 1060 649 730 532 705 968 826 345 577 566 384 712 94 278 43 472 388 152 475 766 376 505 329 295 167 1008 456 265 320 302 396 297 450 311 476 737 867
Акулина Фомична Еманова	1262	19974	10772	544 153 485 653 532 890 399 132 513 291 680 320 1025 938 686 970 296 594 839 345 422 463 247 598 760 955 111 886 524 879 642 1000 357 654 946 846 294 264 783 894 853 473 864 91 637 1057 820 954 388 401
Евгения Ксенофонтовна Калашникова	7514	4261	13439	259 941 949 984 559 549 435 540 853 279 1038 520 18 652 906 593 63 555 151 812 991 82 1024 63 568 894 241 977 562 270 984 720 709 158 1035 1043 27 416 780 401 386 553 449 619 952 222 639 861 371 256
Евгения Васильевна Ипутатова	1979	18663	13935	540 508 445 70 240 98 819 965 89 711 231 793 758 278 463 584 181 290 956 141 734 56 900 574 553 561 226 926 1052 667 687 940 244 939 875 93 943 586 371 81 196 664 444 90 138 709 102 514 38 296
Наталья Георгиевна Охрютина	3567	16274	52	30 398 563 257 369 706 869 958 518 611 627 647 209 416 354 993 686 697 1059 1031 694 65 282 608 138 442 588 455 412 204 394 742 522 812 217 228 769 339 713 453 590 857 647 127 737 282 274 363 506 4
Власий Русланович Федчин	5655	19350	2214	125 814 531 976 337 402 58 34 302 714 401 633 992 55 811 722 328 1031 420 93 247 527 479 949 935 953 947 1061 647 605 559 409 732 553 1022 272 722 118 334 776 877 100 140 352 40 504 433 932 432 140
Игорь Афанасьевич Чернышёв	2121	10087	10685	471 471 338 622 309 435 971 529 519 1039 318 658 411 958 430 617 560 889 408 790 732 3 216 344 458 330 178 82 601 554 798 913 617 975 829 542 125 862 192 61 562 432 72 379 567 359 603 721 310 659
Касьян Геннадиевич Степашин	2106	11862	14701	158 633 968 765 452 507 582 375 1065 995 202 75 127 618 438 620 153 981 367 925 183 587 903 378 475 934 410 772 303 943 893 8 524 238 426 435 444 29 1014 869 4 448 498 777 856 274 386 530 332 90
Екатерина Алексеевна Силкина	4036	35971	3085	762 827 423 880 924 124 1025 609 950 474 126 852 753 23 569 134 792 184 485 552 608 579 576 603 73 259 239 65 591 758 716 755 46 364 660 35 183 260 155 834 556 272 369 734 914 1022 256 445 896 378
Светлана Алексеевна Ларионова	5627	10829	5718	635 584 52 236 255 530 237 977 532 945 220 409 956 195 865 73 75 955 1027 54 25 181 53 337 633 897 289 133 371 658 371 760 852 262 939 169 955 61 862 270 652 343 578 814 275 141 210 51 982 1062
Анна Вячеславовна Атикова	6828	8993	7406	968 485 131 758 651 435 303 147 508 125 23 925 342 376 681 385 698 355 447 145 94 299 2 885 49 641 277 194 619 520 1060 782 544 133 908 470 1056 143 983 1026 617 289 738 960 67 344 631 967 462 316
Юлия Борисовна Золотавина	6518	1013	10023	905 299 573 862 666 508 244 148 815 627 760 131 48 233 380 756 1061 187 165 196 750 821 349 523 547 865 353 306 402 208 447 409 937 243 226 830 510 373 75 198 873 679 445 921 802 697 31 235 428 777
Егор Захарович Ветошников	6266	4831	1729	976 850 51 623 1033 48 241 95 159 573 1013 465 448 688 596 420 992 1034 461 69 875 790 924 621 476 765 893 664 881 296 843 746 960 733 312 760 572 278 159 1001 368 351 253 1013 288 750 1056 935 143 219
Наталья Григорьевна Ерохина	4231	37629	9326	797 261 800 775 923 122 541 100 254 17 182 376 277 671 1035 708 543 723 1032 57 934 325 628 849 795 1021 474 287 345 172 25 777 1038 531 133 389 355 867 388 656 899 859 397 558 310 632 172 752 137 580
Акулина Валерьевна Лозбинева	3655	6275	12035	663 475 159 1003 776 385 67 779 360 514 385 229 378 929 923 428 308 907 134 653 265 162 446 766 930 149 272 767 66 807 619 620 726 324 998 955 136 96 610 441 166 625 399 751 9 501 148 317 556 737
Евдокия Трофимовна Акиншина	1348	39417	1836	602 653 151 319 315 465 7 796 991 585 462 432 431 843 378 697 255 261 211 957 25 149 193 72 62 599 441 188 311 248 947 653 61 464 878 536 213 359 36 712 563 284 385 140 485 640 338 372 980 423
Алексей Кириллович Бакланов	5658	17752	11317	6 643 1009 647 1026 940 725 650 942 645 834 391 969 355 189 83 586 755 810 867 916 582 293 202 977 414 684 338 342 1057 231 835 35 680 780 797 152 827 789 336 1056 163 882 321 898 635 588 600 996 553
Наталья Руслановна Ирошникова	1735	27416	2841	851 231 1042 328 997 43 152 560 868 964 823 272 609 1047 999 265 519 748 1056 806 189 127 618 140 121 893 201 209 204 213 453 906 127 129 315 658 691 382 188 578 898 1010 157 266 822 460 1033 835 963 189
Захар Ксенофонтович Дятлов	2431	33830	8268	947 32 1012 877 847 796 490 67 1003 206 811 707 9 407 564 224 585 774 501 38 1061 827 626 727 922 930 26 712 895 87 323 565 14 835 45 974 47 542 919 129 116 839 660 608 627 224 235 380 944 731
Елена Антоновна Ерошкина	5683	39179	8739	887 535 625 407 338 341 934 502 1007 565 349 757 391 86 996 267 1014 223 994 1031 437 443 76 586 909 352 465 323 991 749 694 55 186 826 5 542 118 44 307 600 640 724 998 810 18 516 405 744 898 375
Вероника Федотовна Карамышева	719	43697	14898	308 640 543 372 671 355 859 252 27 128 659 935 39 270 988 157 261 469 685 332 205 326 916 146 805 3 833 36 911 816 300 646 765 619 164 1014 162 712 933 893 8 86 429 830 989 547 675 33 487 26
Хевронья Вадимовна Ахрамеева	1697	5551	3411	415 896 205 804 110 1018 266 447 413 950 995 680 426 991 863 309 625 957 594 241 212 1018 367 928 929 321 952 484 681 124 1025 109 243 575 345 173 687 790 331 666 652 334 85 230 90 1058 946 983 261 127
Елизавета Фомична Девятнина	7998	20649	5907	198 922 181 883 560 960 332 711 643 563 564 697 104 970 883 962 398 129 305 1038 443 253 790 345 808 103 857 762 31 341 1060 275 692 618 416 760 688 797 946 323 801 759 243 519 890 466 888 635 547 1027
Полина Ксенофонтовна Мухортова	743	33636	13955	9 479 344 1053 71 618 344 806 589 565 738 564 1024 491 902 316 747 550 141 23 240 901 165 86 1050 844 842 841 217 595 580 156 402 771 739 96 188 366 408 755 534 706 147 882 1000 594 537 123 490 801
Юлия Алексеевна Михаева	7789	27598	14974	549 60 982 985 387 969 483 639 882 464 112 533 418 783 768 418 911 240 133 7 418 867 722 1041 851 982 500 133 666 937 801 286 995 714 520 524 404 480 651 115 770 232 109 474 979 221 1028 434 161 565
Тамара Валерьевна Качулина	3032	14107	8218	832 1000 430 598 279 718 42 902 742 52 261 671 214 808 773 216 603 36 1034 373 326 992 223 340 955 721 728 679 87 806 790 55 929 203 36 1042 1043 904 1030 204 93 824 1002 61 431 49 632 143 1 731
Евдокия Федотовна Капустина	579	10109	2351	929 819 612 388 297 619 592 284 698 366 1050 267 705 1064 191 103 555 565 606 713 426 726 704 454 299 287 889 1057 686 780 1055 951 976 729 839 163 133 451 819 141 580 936 719 46 872 946 232 492 1064 353
Степан Юрьевич Лабазанов	3795	32254	4843	366 1009 420 64 483 274 1000 427 25 763 28 766 84 20 757 459 741 541 812 439 126 335 639 48 963 124 434 589 899 1062 463 170 260 139 205 623 359 449 189 233 63 5 811 257 664 470 310 898 523 129
Данила Владимирович Евланов	1641	41374	7567	57 900 1032 630 375 190 1012 351 420 470 1046 816 951 931 963 527 779 442 662 326 862 1014 494 793 691 485 631 830 465 162 9 365 961 700 673 537 350 55 379 330 415 137 216 426 1024 149 720 1003 181 74
Тимофей Витальевич Поваров	5540	28827	13351	839 233 993 600 131 483 630 759 1016 31 715 246 823 939 412 315 418 713 450 155 521 474 218 810 785 28 209 4 684 779 573 503 687 984 819 530 542 867 291 81 412 610 571 612 931 981 509 765 30 437
Власий Валерьевич Дедушкин	7679	22457	8500	735 229 851 480 83 162 459 131 222 631 81 1051 606 24 1000 76 706 516 1026 98 644 678 827 996 135 555 482 424 742 558 352 930 565 450 809 86 148 895 767 409 679 917 676 909 182 942 246 25 338 277
Борис Геннадиевич Недокукин	1405	47701	12737	308 984 521 149 394 277 716 270 833 239 698 664 3 8 392 547 825 44 532 198 645 844 160 223 371 556 686 797 238 602 290 832 383 327 428 66 605 240 273 629 379 362 577 380 32 377 1015 610 274 848
Наталья Владимировна Недомерова	1247	20004	12046	2 1036 271 101 1047 623 460 643 698 168 156 880 940 174 570 847 622 1065 169 34 69 916 663 888 677 850 592 1013 1000 992 31 328 803 167 388 1046 115 1017 634 694 77 673 831 314 304 1014 486 188 1036 422
Иван Макарович Доверов	7274	41224	2766	1010 816 638 604 902 72 680 277 791 423 733 593 492 939 418 803 1037 217 21 1042 414 528 247 957 280 177 856 117 76 997 910 1068 648 740 417 555 252 1 341 594 818 801 124 1016 494 473 114 105 879 620
Василий Степанович Тряпичкин	7062	35959	14877	703 507 219 450 424 471 398 136 219 898 499 1029 123 1067 32 318 104 276 374 689 486 690 170 224 304 456 317 580 362 85 240 605 195 420 270 282 822 971 835 400 851 735 171 705 38 465 274 180 760 40
Татьяна Владимировна Гурьянова	4324	49765	8255	744 462 197 180 816 882 544 1010 339 774 111 563 242 632 120 414 893 1056 767 268 512 712 887 504 768 4 1020 868 189 997 142 680 656 315 705 287 132 187 173 980 288 552 1033 1054 1010 808 312 37 1055 400
Иван Иванович Королёв	1342	43612	13726	1013 745 354 74 646 403 1018 1016 668 989 986 865 220 302 604 602 729 680 897 208 299 595 183 996 664 15 460 147 199 254 242 36 214 713 119 698 216 865 447 233 465 108 536 13 357 830 699 735 1048 228
Лада Руслановна Мещеринова	1851	48001	13745	298 141 917 177 143 732 322 716 15 138 259 285 992 812 26 5 882 197 83 556 7 753 120 627 763 480 1049 802 180 1008 376 191 596 391 30 964 168 872 460 467 190 872 733 549 520 995 637 930 705 922
Мария Валерьевна Кадырова	6794	35139	6227	124 660 112 183 809 860 117 187 72 655 735 852 764 1022 830 46 920 974 759 137 964 108 117 525 784 30 758 468 288 906 966 148 663 417 925 887 688 608 279 51 757 938 339 602 1055 380 961 293 222 903
Фёдор Геннадиевич Охрютин	6326	25827	9747	492 31 169 598 190 307 1044 190 74 1022 544 381 28 262 349 830 809 647 1038 546 86 868 202 766 1052 83 386 204 530 1066 133 748 668 929 247 294 352 962 822 100 899 473 611 114 734 885 521 219 907 166
Федот Фёдорович Лапин	917	1461	13794	35 289 797 129 347 406 832 441 368 454 243 663 74 491 939 311 101 14 894 869 137 252 982 396 768 627 635 404 558 813 820 974 520 89 692 740 624 114 703 888 30 945 733 173 513 720 320 57 828 176
Никита Тимофеевич Корубин	460	14990	2741	406 5 671 1064 173 950 464 573 248 1023 185 468 1057 874 955 72 718 905 861 507 225 181 192 220 593 614 375 523 554 108 597 594 419 312 754 692 1006 431 508 715 542 72 663 551 492 140 589 1040 349 677
Лев Сергеевич Поваров	7168	21946	3269	126 93 77 193 827 515 909 926 623 198 10 979 572 518 374 240 1068 348 80 328 64 1029 534 475 826 406 413 908 571 292 377 815 350 18 559 488 919 408 289 954 316 107 801 467 269 564 1054 921 524 9
Марина Геннадиевна Братухина	7591	33595	12349	361 932 1030 693 658 435 540 537 614 20 569 635 1030 745 1020 37 890 563 287 946 491 797 1005 971 106 65 929 106 21 511 297 303 702 34 756 169 634 908 389 772 981 524 6 699 816 18 857 98 193 587
Клавдия Макаровна Силкина	1681	9129	14450	261 622 539 852 461 18 504 857 833 367 805 965 897 277 1040 908 699 479 238 364 867 592 811 545 288 49 103 603 915 1031 150 887 823 552 501 147 832 132 572 376 187 725 958 433 1018 765 766 670 940 868
Екатерина Андреевна Слюдачёва	4867	38064	11429	294 287 413 49 898 582 682 848 56 741 793 961 403 158 1011 264 349 877 335 978 1054 383 67 781 640 832 430 729 768 720 925 793 795 667 166 133 594 972 246 142 404 761 505 904 973 808 688 1030 235 7
Олег Валерьевич Наровчатов	4460	13212	478	436 1044 906 178 885 710 773 783 94 731 250 355 300 474 165 120 1026 131 161 45 418 1058 20 718 334 51 773 425 325 125 127 44 132 311 503 551 815 876 238 1061 75 150 350 1047 452 653 761 943 579 625
Андрей Сергеевич Кадышев	7101	1208	5699	585 1052 509 5 119 166 553 137 34 572 542 590 45 898 525 256 58 342 61 109 769 338 518 74 765 1036 499 283 35 573 219 858 353 1060 924 242 203 915 906 415 1057 809 915 1011 996 527 1003 309 338 366
Антон Платонович Аратов	7672	36046	13540	512 1066 405 9 811 1014 1058 579 236 462 445 647 910 764 898 846 331 529 386 973 489 1047 929 401 191 85 995 588 540 468 830 204 561 99 693 506 905 829 324 290 46 183 590 457 635 1055 162 17 762 1009
Сергей Львович Ванслов	6475	11169	4895	977 631 882 987 291 323 327 26 806 65 930 107 853 793 668 351 531 878 301 865 611 564 921 834 890 667 501 90 650 905 32 469 5 624 122 640 390 358 310 548 538 136 865 644 198 417 227 566 588 373
Екатерина Ивановна Фролова	536	36854	14018	80 352 717 1045 673 181 724 457 170 357 1021 644 926 692 874 631 605 752 55 4 773 1061 648 509 407 800 796 77 929 1034 480 426 607 848 967 379 654 561 988 890 255 518 1035 846 596 743 187 697 833 578
Люсия Петровна Бородина	6954	23835	616	833 471 58 543 409 1060 44 125 313 549 368 808 490 483 549 9 808 918 713 853 527 294 140 299 8 760 468 548 206 612 588 41 496 478 313 664 704 517 865 1049 448 774 909 51 378 642 290 74 836 261
Любовь Валерьевна Бершова	1963	48107	9952	274 936 229 683 330 103 320 108 303 210 468 367 106 422 106 877 383 966 202 1060 923 845 40 193 974 143 1033 770 294 809 641 705 1018 962 763 825 965 955 186 567 912 647 868 115 260 517 739 76 553 87
Галина Андреевна Краснощёкова	5589	26376	8109	878 810 602 990 416 42 491 431 925 729 665 649 393 981 363 649 291 803 936 905 1063 861 121 605 699 245 1053 474 420 780 955 596 922 708 580 497 908 972 732 961 264 96 105 848 895 437 198 840 220 741
Анна Степановна Бухонина	6304	24477	4444	820 82 174 108 260 800 516 350 471 325 506 99 743 210 717 714 421 894 995 1028 115 1042 714 487 621 980 326 185 418 892 1021 549 341 80 58 56 161 263 231 1034 17 697 1009 476 681 717 14 60 281 790
Ирина Николаевна Залыгина	4693	25376	6645	1029 60 263 35 542 988 1059 759 492 219 51 852 209 518 171 486 814 797 49 872 262 838 923 308 254 839 1045 288 697 785 1058 690 460 481 753 596 364 924 850 405 20 728 474 595 149 766 584 821 307 433
Антон Яковлевич Буробин	3048	32003	8782	909 670 343 398 155 772 572 607 174 53 881 94 660 854 1041 241 1008 391 252 419 1027 838 87 999 583 830 100 70 968 985 154 143 327 803 232 243 634 883 365 505 28 785 533 221 930 278 142 408 723 1036
Николай Захарович Ларюхин	109	21989	13729	124 764 473 254 593 22 598 136 225 790 564 535 504 395 322 477 48 572 347 181 884 13 412 575 507 956 540 409 198 652 269 842 619 177 845 891 719 612 13 1028 313 686 91 391 263 556 337 807 711 35
Тамара Юрьевна Бурмистрова	3293	35636	3924	786 645 48 73 1021 773 931 175 340 589 666 1068 705 768 708 1025 1063 888 766 207 1052 846 761 673 287 95 305 376 246 867 341 882 477 737 603 681 365 759 866 30 185 71 466 637 316 192 42 236 88 558
Михаил Фёдорович Недоплясов	6887	22418	8022	978 1000 823 542 381 473 916 761 1065 635 88 152 591 243 1068 754 996 288 402 697 320 609 636 439 88 924 510 500 567 387 779 193 356 470 797 586 447 35 299 707 995 612 262 147 925 866 239 528 1018 610
Степан Константинович Ларюхин	4791	43677	13853	996 618 882 1013 686 51 1049 184 56 278 925 462 741 117 454 660 663 290 712 331 303 670 928 102 193 293 235 870 119 136 455 106 288 498 110 691 971 966 697 73 58 616 834 840 438 578 611 231 487 310
Фома Трофимович Комаров	5207	32666	6249	90 245 159 513 286 735 548 530 560 215 241 5 294 246 580 27 379 14 368 443 481 319 775 649 484 212 80 225 265 355 716 169 350 759 630 787 643 311 59 780 546 959 116 895 959 537 388 822 504 711
Ирина Ксенофонтовна Журавлёва	134	35825	1784	883 863 493 4 530 213 627 576 323 455 762 942 84 62 486 298 268 798 81 366 520 248 1019 979 230 173 805 243 514 728 405 106 684 588 743 623 897 674 317 940 884 21 343 220 380 307 938 304 951 266
Андрей Кириллович Исаев	7228	45802	3520	486 851 674 137 743 337 565 644 386 641 769 124 882 202 46 907 690 503 468 971 414 1061 930 384 813 512 820 422 207 725 416 528 678 11 921 753 926 816 378 75 660 370 888 427 866 149 620 971 378 843
Люсия Богдановна Доможирова	2332	6581	10055	211 879 752 543 89 237 409 240 324 645 982 880 754 590 475 429 228 805 498 105 739 308 955 34 994 379 915 505 142 978 277 69 254 525 6 890 791 671 159 542 376 615 616 951 618 870 274 480 631 797
Анастасия Власиевна Клейменова	2750	41608	12668	421 192 1026 827 61 21 841 142 552 899 745 892 306 688 194 827 718 394 314 280 624 930 247 321 264 146 878 636 119 731 886 556 373 511 740 44 1044 413 1042 429 873 666 762 475 1006 1042 1068 309 5 826
Станислав Алексеевич Дориков	7577	16178	7110	664 480 562 233 183 862 894 708 1059 193 255 152 1003 49 855 328 951 850 77 962 765 182 1040 682 1023 265 2 274 1045 92 202 803 426 289 676 995 242 964 60 756 285 509 265 24 279 116 1047 566 173 172
Георгий Емельянович Морюнин	1246	26169	14389	574 621 844 475 106 782 526 1065 63 593 351 88 708 827 620 677 887 785 739 292 259 56 495 971 605 334 43 283 244 855 289 1046 963 665 938 846 672 405 746 226 281 769 656 362 341 682 593 192 3 515
Анастасия Платоновна Лутошникова	7409	25864	6243	287 655 64 275 741 1000 735 835 838 521 191 256 593 170 27 829 642 571 627 494 912 898 508 66 106 154 1063 706 458 981 799 918 265 48 292 8 349 35 656 719 878 579 250 545 790 49 893 134 559 662
Евгений Макарович Недокукин	4734	36561	9451	425 417 1043 1010 281 37 496 423 634 699 846 318 1041 280 254 282 764 352 1000 740 378 130 623 1064 89 1051 760 1022 516 940 445 996 662 809 940 195 175 288 503 95 435 720 635 525 268 916 172 83 434 863
Вячеслав Егорович Насонов	4800	22053	1043	732 434 1062 403 664 353 1007 791 76 707 180 746 882 951 367 996 940 101 8 676 673 195 32 892 527 478 278 538 1025 587 134 872 201 868 655 975 617 522 476 994 463 504 567 659 836 629 756 750 828 291
Андрей Макарович Мишин	7380	16901	14915	298 910 944 556 958 1002 511 92 259 836 970 415 395 611 720 366 700 962 189 131 289 437 219 186 875 786 939 88 710 348 1022 807 38 196 126 652 641 919 713 1003 970 831 515 283 508 435 874 68 980 729
Фёдор Егорович Румянцев	3847	23143	12592	186 255 482 139 457 643 231 888 1064 54 322 609 125 124 24 568 984 941 248 816 671 1066 390 827 570 485 426 1043 1044 999 135 1027 648 716 688 734 932 778 696 1056 276 1058 812 728 781 587 605 540 32 366
Георгий Сергеевич Лядов	6428	30561	11583	570 593 961 280 573 259 222 907 745 988 420 167 802 611 546 957 741 1045 703 210 773 616 1063 705 733 78 182 529 263 1032 514 262 226 217 489 136 65 29 799 701 939 492 660 677 150 73 1062 231 894 1044
Степанида Михайловна Наврузова	5781	32684	8932	975 156 350 369 17 199 486 200 97 472 112 228 336 313 452 702 1013 516 885 516 223 128 566 571 642 110 687 357 787 56 499 637 589 2 331 526 873 634 108 955 205 49 695 873 1007 284 756 1006 722 722
Анна Николаевна Михаева	4148	2903	2644	904 460 778 969 661 146 154 367 108 122 577 637 395 35 514 902 740 124 1001 792 583 111 764 174 435 851 256 146 518 943 71 327 96 912 684 693 645 199 186 277 334 196 1064 259 105 890 1003 1040 886 358
Сергей Валерьевич Мотовилов	5987	21589	13830	54 773 311 669 495 239 1010 340 428 926 88 245 198 222 288 931 824 347 332 640 355 857 307 540 620 496 808 463 313 548 845 18 63 1057 337 67 515 907 94 434 168 990 884 198 455 790 857 492 447 335
Галина Андреевна Ефимочкина	1022	33360	1966	748 856 788 582 630 779 582 186 74 985 900 479 816 297 709 233 329 500 631 392 330 216 958 716 171 138 199 630 578 868 73 625 901 783 627 827 248 261 1022 513 758 289 1036 264 621 1046 378 404 492 599
Варвара Александровна Максютова	2449	9103	4985	361 357 147 469 634 167 297 47 754 716 748 173 413 590 627 571 45 932 183 573 522 891 1017 87 969 738 479 1055 3 484 711 883 256 961 64 934 104 277 566 407 880 96 605 529 1035 595 393 165 939 552
Ольга Михайловна Молоснова	1194	18667	12804	1 846 724 894 688 484 401 194 449 116 20 1060 563 360 136 113 116 41 112 416 703 505 79 279 568 852 795 870 544 665 516 1014 914 729 759 444 1004 588 1032 185 138 411 568 307 919 28 994 1043 738 36
Тамара Трофимовна Дерябина	2766	35982	7236	13 964 135 245 339 470 858 391 603 209 76 1 373 657 271 923 233 142 712 268 348 987 455 521 1030 911 922 934 97 409 379 1015 911 96 353 768 30 37 338 273 781 247 554 289 756 429 810 651 279 555
Клавдия Касьяновна Дедова	7499	34483	11981	526 334 241 317 925 278 404 356 336 755 104 618 1034 106 447 584 529 715 926 288 695 1014 380 82 207 175 739 766 1004 42 176 918 449 287 932 665 305 670 618 292 175 216 126 658 733 93 796 727 649 260
